,property_type,property_subtype,locality,zip_code,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state,province,ppm
14802,APARTMENT,APARTMENT,Beernem,8730,298000,1,118,0,False,False,False,0,False,0,0,2,False,0,West-Vlaanderen,2525.4237288136
14803,APARTMENT,APARTMENT,Ellezelles,7890,299000,2,96,0,False,False,True,17,True,3000,0,4,False,0,Hainaut,3114.5833333333
14804,APARTMENT,APARTMENT,Oostende,8400,299000,2,110,0,False,False,True,0,False,0,0,0,False,0,West-Vlaanderen,2718.1818181818
14806,HOUSE,HOUSE,Marche-en-Famenne,6900,229000,3,125,0,False,False,True,30,True,234,338,2,False,good,Luxembourg,1832
14807,HOUSE,HOUSE,Manage-Bois-d'Haine,7170,229000,3,132,installed,False,False,True,0,False,0,384,3,False,good,Hainaut,1734.8484848485
14808,HOUSE,HOUSE,Ingelmunster,8770,229000,3,208,0,False,False,True,1,True,1,204,2,False,just_renovated,West-Vlaanderen,1100.9615384615
14809,HOUSE,MIXED_USE_BUILDING,Boom,2850,230000,3,329,0,False,False,True,0,True,20,160,2,False,to_renovate,Antwerpen,699.0881458967
14810,HOUSE,MIXED_USE_BUILDING,Liege,4020,230000,3,95,installed,False,False,True,0,False,0,145,3,False,good,Liège,2421.052631579
14811,HOUSE,HOUSE,Flemalle,4400,235000,2,99,0,False,False,True,20,True,80,171,3,False,just_renovated,Liège,2373.7373737374
14812,HOUSE,HOUSE,FRASNES-LEZ-BUISSENAL,7911,235000,1,180,semi_equipped,False,True,False,0,False,0,200,0,False,good,Hainaut,1305.5555555556
14813,HOUSE,HOUSE,Flémalle,4400,239000,2,130,hyper_equipped,False,False,True,150,True,300,555,2,True,as_new,Liège,1838.4615384615
14814,HOUSE,HOUSE,Dison,4820,239000,2,121,installed,False,False,True,15,True,119,197,2,False,as_new,Liège,1975.2066115703
14815,HOUSE,HOUSE,Haut-fays,6929,239000,7,158,0,False,False,True,18,True,166,266,4,False,good,Luxembourg,1512.6582278481
14816,HOUSE,HOUSE,Dison,4820,240000,4,157,not_installed,False,False,True,0,True,2983,3097,3,False,to_be_done_up,Liège,1528.6624203822
14817,HOUSE,HOUSE,RESSAIX,7134,240000,3,155,installed,False,True,True,0,False,0,1260,4,False,good,Hainaut,1548.3870967742
14818,HOUSE,VILLA,Manage,7170,240000,3,110,installed,False,False,True,0,False,0,1573,4,False,good,Hainaut,2181.8181818182
14819,HOUSE,HOUSE,Ciney,5590,245000,3,107,0,False,False,True,40,True,167,244,4,False,good,Namur,2289.7196261682
14820,HOUSE,HOUSE,NEDERENAME,9700,245000,2,115,0,False,True,False,0,False,0,1365,3,False,0,Oost-Vlaanderen,2130.4347826087
14821,HOUSE,HOUSE,Oudenaarde,9700,248500,3,168,0,False,False,False,0,True,0,1094,3,False,to_renovate,Oost-Vlaanderen,1479.1666666667
14822,HOUSE,HOUSE,Asse,1730,249000,4,142,semi_equipped,False,False,False,0,True,25,110,2,False,to_renovate,Vlaams-Brabant,1753.5211267606
14823,HOUSE,HOUSE,Mechelen,2800,249000,2,202,semi_equipped,False,False,True,0,False,0,120,2,False,to_renovate,Antwerpen,1232.6732673267
14824,HOUSE,HOUSE,Liège,4000,249000,3,124,hyper_equipped,False,False,True,0,False,0,290,0,False,good,Liège,2008.064516129
14825,HOUSE,HOUSE,Verviers,4800,249000,4,148,semi_equipped,False,False,False,0,False,0,776,3,False,to_be_done_up,Liège,1682.4324324324
14826,HOUSE,HOUSE,Heusy,4802,249000,2,77,0,False,False,True,11,False,0,6146,2,False,good,Liège,3233.7662337662
14827,HOUSE,HOUSE,PESSOUX,5590,249000,4,211,installed,False,True,True,0,True,436,436,3,False,0,Namur,1180.0947867299
14830,HOUSE,HOUSE,Oudenaarde,9700,249000,3,164,0,False,False,True,0,True,0,720,3,False,0,Oost-Vlaanderen,1518.2926829268
14831,HOUSE,HOUSE,Oostrozebeke,8780,249500,3,185,semi_equipped,False,True,False,0,False,0,824,0,False,0,West-Vlaanderen,1348.6486486487
14832,HOUSE,HOUSE,Tubize,1480,250000,4,161,installed,False,False,True,39,False,0,370,2,False,good,Brabant wallon,1552.7950310559
14833,HOUSE,HOUSE,Gingelom - Niel bij St-Truiden,3890,250000,3,222,installed,False,False,True,0,False,0,909,4,False,to_be_done_up,Limburg,1126.1261261261
14835,APARTMENT,APARTMENT,Gooik,1755,304000,2,98,not_installed,False,True,True,10,False,0,0,0,False,0,Vlaams-Brabant,3102.0408163265
14836,APARTMENT,APARTMENT,Halle,1500,310000,1,90,0,False,False,True,24,False,0,0,2,False,0,Vlaams-Brabant,3444.4444444445
14837,APARTMENT,DUPLEX,Oostende,8400,310000,3,129,0,False,False,False,0,False,0,0,0,False,0,West-Vlaanderen,2403.1007751938
14838,APARTMENT,APARTMENT,Lochristi,9080,315500,1,70,0,False,False,False,0,False,0,0,2,False,0,Oost-Vlaanderen,4507.1428571429
14839,APARTMENT,APARTMENT,Aalter,9910,319000,0,242,0,False,False,False,0,False,0,0,2,False,0,Oost-Vlaanderen,1318.1818181818
14840,APARTMENT,APARTMENT,Gavere,9890,323500,2,97,0,False,False,False,0,True,9,0,4,False,0,Oost-Vlaanderen,3335.0515463918
14841,APARTMENT,LOFT,Ellezelles,7890,325000,3,98,0,False,False,False,0,True,3050,0,4,False,0,Hainaut,3316.3265306123
14842,APARTMENT,APARTMENT,Lochristi,9080,325500,2,82,0,False,False,False,0,False,0,0,2,False,0,Oost-Vlaanderen,3969.512195122
14843,APARTMENT,APARTMENT,Ellezelles,7890,328000,2,108,0,False,False,True,0,True,3000,0,4,False,0,Hainaut,3037.037037037
14844,APARTMENT,APARTMENT,Ellezelles,7890,329000,3,92,0,False,False,True,26,True,3000,0,4,False,0,Hainaut,3576.0869565217
14845,APARTMENT,APARTMENT,Zaffelare,9080,329000,2,111,0,False,False,False,0,False,0,0,2,False,0,Oost-Vlaanderen,2963.963963964
14851,APARTMENT,APARTMENT,Leuven,3000,329978,1,53,0,False,False,False,0,False,0,0,0,False,as_new,Vlaams-Brabant,6226
14852,APARTMENT,APARTMENT,Ieper,8900,330000,2,112,0,False,False,True,0,False,0,0,0,False,just_renovated,West-Vlaanderen,2946.4285714286
14853,APARTMENT,APARTMENT,Beernem,8730,337600,1,118,0,False,False,False,0,False,0,0,2,False,0,West-Vlaanderen,2861.0169491526
14854,APARTMENT,APARTMENT,Lochristi,9080,344900,2,87,0,False,False,False,0,False,0,0,2,False,0,Oost-Vlaanderen,3964.367816092
14855,APARTMENT,SERVICE_FLAT,Gent,9000,349000,2,82,0,False,False,False,0,False,0,0,0,False,0,Oost-Vlaanderen,4256.0975609756
14856,APARTMENT,APARTMENT,Gent,9000,350000,1,69,0,False,False,True,14,False,0,0,0,False,0,Oost-Vlaanderen,5072.463768116
14857,APARTMENT,APARTMENT,Ellezelles,7890,357000,3,106,0,False,False,True,25,True,3000,0,4,False,0,Hainaut,3367.9245283019
14858,APARTMENT,APARTMENT,Dendermonde,9200,359000,3,117,0,False,False,True,20,True,0,0,0,False,0,Oost-Vlaanderen,3068.3760683761
14859,APARTMENT,APARTMENT,Schelle,2627,360000,3,110,hyper_equipped,False,False,True,27,False,0,0,0,False,as_new,Antwerpen,3272.7272727273
14861,APARTMENT,APARTMENT,Schelle,2627,370000,3,115,hyper_equipped,False,False,True,27,False,0,0,0,False,as_new,Antwerpen,3217.3913043478
14862,APARTMENT,APARTMENT,Ellezelles,7890,373000,2,111,0,False,False,True,22,True,3000,0,4,False,0,Hainaut,3360.3603603604
14863,HOUSE,HOUSE,Beyne-Heusay Bellaire,4610,250000,3,100,installed,False,False,True,0,False,0,302,4,False,just_renovated,Liège,2500
14864,HOUSE,HOUSE,Beauraing,5570,250000,4,265,installed,False,True,True,17,True,0,425,2,False,just_renovated,Namur,943.3962264151
14865,HOUSE,HOUSE,Frameries,7080,250000,5,300,installed,False,True,False,0,True,360,645,2,False,good,Hainaut,833.3333333333
14866,HOUSE,HOUSE,Pepinster,4860,256000,3,152,installed,False,False,True,25,True,100,192,3,False,as_new,Liège,1684.2105263158
14867,HOUSE,HOUSE,Maaseik,3680,258000,2,143,installed,False,False,True,0,False,0,0,3,False,good,Limburg,1804.1958041958
14868,HOUSE,HOUSE,Saint-Sauveur,7912,260000,3,148,0,False,False,False,0,False,0,1231,4,False,0,Hainaut,1756.7567567568
14869,HOUSE,HOUSE,Brugge,8000,260000,4,125,0,False,False,True,0,False,0,50,2,False,to_renovate,West-Vlaanderen,2080
14872,HOUSE,HOUSE,Begijnendijk,3130,265000,3,182,installed,False,False,False,0,True,704,704,4,False,to_be_done_up,Vlaams-Brabant,1456.043956044
14873,HOUSE,HOUSE,Linter,3350,265000,3,132,0,False,False,True,34,True,234,358,3,False,good,Vlaams-Brabant,2007.5757575758
14874,HOUSE,HOUSE,Arlon,6700,265000,3,90,installed,False,False,True,15,False,0,100,2,False,just_renovated,Luxembourg,2944.4444444445
14875,HOUSE,HOUSE,Gavere,9890,269000,4,252,0,False,False,True,0,True,0,310,3,False,0,Oost-Vlaanderen,1067.4603174603
14876,HOUSE,HOUSE,Maldegem,9990,269000,2,186,installed,False,False,False,0,False,0,169,2,False,good,Oost-Vlaanderen,1446.2365591398
14877,HOUSE,HOUSE,BRAY,7130,270000,4,313,installed,False,True,True,30,True,200,334,2,False,good,Hainaut,862.6198083067
14878,HOUSE,HOUSE,Aartrijke,8211,270000,3,218,installed,False,False,True,0,False,0,240,0,False,good,West-Vlaanderen,1238.5321100918
14879,HOUSE,HOUSE,Bruxelles,1130,275000,3,113,0,False,False,False,0,True,25,148,0,False,good,Brussel,2433.6283185841
14880,HOUSE,HOUSE,Beersel,1651,275000,2,115,installed,False,False,True,0,False,0,229,2,False,to_be_done_up,Vlaams-Brabant,2391.3043478261
14881,HOUSE,HOUSE,Merchtem,1785,275000,2,83,0,False,False,True,11,False,0,61,2,False,good,Vlaams-Brabant,3313.2530120482
14882,HOUSE,VILLA,Héron,4217,275000,3,170,installed,False,False,False,0,False,0,4480,4,False,good,Liège,1617.6470588235
14883,HOUSE,HOUSE,Geraardsbergen,9506,275000,3,154,installed,False,False,True,0,False,0,360,3,False,to_be_done_up,Oost-Vlaanderen,1785.7142857143
14884,HOUSE,HOUSE,Kruisem,9750,275000,3,172,0,False,False,True,0,True,0,474,3,False,to_renovate,Oost-Vlaanderen,1598.8372093023
14885,HOUSE,HOUSE,Marche-en-Famenne,6900,279000,5,342,installed,False,False,True,20,True,1378,1800,4,False,good,Luxembourg,815.7894736842
14886,HOUSE,HOUSE,Wachtebeke,9185,279000,2,118,installed,False,False,True,0,False,0,305,3,False,good,Oost-Vlaanderen,2364.406779661
14887,HOUSE,HOUSE,Deinze,9800,279000,4,120,installed,False,False,False,0,False,0,120,2,False,good,Oost-Vlaanderen,2325
14888,HOUSE,HOUSE,Salmchateau,6690,280000,3,200,installed,False,False,False,0,True,8000,8070,4,False,to_restore,Luxembourg,1400
14889,HOUSE,HOUSE,Mons,7000,280000,4,212,installed,False,True,True,0,True,0,190,3,False,good,Hainaut,1320.7547169811
14890,HOUSE,HOUSE,HACQUEGNIES,7911,280000,4,177,0,False,True,False,0,False,0,1920,4,False,0,Hainaut,1581.9209039548
14891,HOUSE,HOUSE,Oquier,4560,284000,3,146,0,False,False,True,44,True,425,503,2,False,good,Liège,1945.2054794521
14892,APARTMENT,APARTMENT,Lochristi,9080,374900,2,94,0,False,False,False,0,False,0,0,2,False,0,Oost-Vlaanderen,3988.2978723404
14893,APARTMENT,APARTMENT,Knokke-Heist,8300,395000,1,52,0,False,False,False,0,False,0,0,2,False,good,West-Vlaanderen,7596.1538461539
14894,APARTMENT,APARTMENT,Lochristi,9080,424900,3,111,0,False,False,False,0,False,0,0,2,False,0,Oost-Vlaanderen,3827.9279279279
14895,APARTMENT,DUPLEX,Nieuwpoort,8620,425000,2,87,installed,False,False,True,0,False,0,0,0,False,0,West-Vlaanderen,4885.0574712644
14896,APARTMENT,APARTMENT,Liege,4000,435000,2,121,0,False,False,True,18,False,0,0,2,False,as_new,Liège,3595.0413223141
14899,APARTMENT,GROUND_FLOOR,Knokke-Heist,8300,480000,1,65,0,False,False,True,0,False,0,0,2,False,as_new,West-Vlaanderen,7384.6153846154
14900,APARTMENT,APARTMENT,Knokke-Heist,8300,497000,1,65,0,False,False,False,0,False,0,0,2,False,0,West-Vlaanderen,7646.1538461539
14901,APARTMENT,APARTMENT,Liege,4000,525000,3,141,0,False,False,True,32,False,0,0,2,False,as_new,Liège,3723.4042553192
14902,APARTMENT,APARTMENT,Uccle,1180,559000,3,141,hyper_equipped,False,False,True,14,False,0,0,3,False,0,Brussel,3964.5390070922
14903,APARTMENT,APARTMENT,Knokke-Heist,8300,585000,2,85,0,False,False,False,0,False,0,0,2,False,as_new,West-Vlaanderen,6882.3529411765
14904,APARTMENT,APARTMENT,Gent,9000,585000,2,117,0,False,False,True,17,False,0,0,0,False,0,Oost-Vlaanderen,5000
14905,APARTMENT,APARTMENT,Antwerp,2000,595000,3,128,0,False,False,False,0,False,0,0,2,False,to_renovate,Antwerpen,4648.4375
14906,APARTMENT,PENTHOUSE,Kortrijk,8500,605000,2,131,installed,False,False,True,55,False,0,0,2,False,0,West-Vlaanderen,4618.320610687
14907,APARTMENT,APARTMENT,Oudergem,1160,644500,3,139,0,False,False,False,0,False,0,0,0,False,0,Brussel,4636.690647482
14908,APARTMENT,APARTMENT,Gent,9000,695000,2,104,0,False,False,True,13,False,0,0,0,False,0,Oost-Vlaanderen,6682.6923076923
14909,APARTMENT,APARTMENT,Baasrode,9200,725000,3,178,0,False,False,True,0,False,0,0,0,False,0,Oost-Vlaanderen,4073.0337078652
14910,APARTMENT,APARTMENT,Baasrode,9200,950000,3,178,0,False,False,True,0,False,0,0,0,False,0,Oost-Vlaanderen,5337.0786516854
14911,APARTMENT,APARTMENT,Baasrode,9200,1135000,3,178,0,False,False,True,0,True,0,0,0,False,0,Oost-Vlaanderen,6376.404494382
14912,APARTMENT,APARTMENT,Baasrode,9200,1240250,3,178,0,False,False,True,0,True,0,0,0,False,0,Oost-Vlaanderen,6967.6966292135
14913,APARTMENT,APARTMENT,Mechelen,2800,493000,2,116,0,False,False,True,21,False,0,0,0,False,0,Antwerpen,4250
14914,APARTMENT,APARTMENT,Mechelen,2800,548000,2,125,0,False,False,True,28,False,0,0,0,False,0,Antwerpen,4384
14915,APARTMENT,APARTMENT,Uccle,1180,435000,2,133,installed,False,False,True,3,False,0,0,2,False,0,Brussel,3270.6766917293
14916,APARTMENT,APARTMENT,Bruxelles  1,1000,299000,1,60,installed,False,False,True,12,False,0,0,2,False,0,Brussel,4983.3333333333
14917,HOUSE,HOUSE,Ophain-Bois-Seigneur-Isaac,1421,285000,3,157,not_installed,False,True,False,0,False,0,404,0,False,0,Brabant wallon,1815.2866242038
14918,HOUSE,HOUSE,Merchtem,1785,285000,3,178,semi_equipped,False,False,True,0,False,0,769,2,False,good,Vlaams-Brabant,1601.1235955056
14919,HOUSE,HOUSE,Juprelle,4450,285000,3,150,0,False,True,False,0,True,110,0,2,False,0,Liège,1900
14920,HOUSE,MANSION,Erquelinnes,6560,285000,5,300,installed,False,True,True,20,True,718,900,4,False,good,Hainaut,950
14921,HOUSE,HOUSE,Beveren,9120,285000,2,148,installed,False,True,True,12,True,45,130,2,False,good,Oost-Vlaanderen,1925.6756756757
14922,HOUSE,HOUSE,Clabecq,1480,289000,5,161,semi_equipped,False,False,True,0,False,0,548,3,False,good,Brabant wallon,1795.0310559006
14923,HOUSE,HOUSE,Estinnes-au-Mont,7120,289000,4,191,0,False,False,True,30,True,0,980,3,False,as_new,Hainaut,1513.0890052356
14924,HOUSE,VILLA,Tessenderlo,3980,290000,3,178,installed,False,False,True,0,False,0,991,4,False,to_be_done_up,Limburg,1629.2134831461
14925,HOUSE,HOUSE,VICHTE,8570,294250,3,129,installed,False,True,True,57,True,0,125,0,False,good,West-Vlaanderen,2281.007751938
14926,HOUSE,HOUSE,Hasselt,3512,294500,3,150,installed,False,False,False,0,True,400,575,3,False,good,Limburg,1963.3333333333
14927,HOUSE,HOUSE,Hasselt,3512,294500,3,134,installed,True,False,False,0,True,1,575,3,False,to_be_done_up,Limburg,2197.7611940299
14928,HOUSE,HOUSE,Jette,1090,295000,2,78,0,False,False,False,0,False,0,47,2,False,0,Brussel,3782.0512820513
14929,HOUSE,HOUSE,BOUSVAL,1470,295000,3,170,installed,False,True,False,0,True,0,469,3,False,good,Brabant wallon,1735.2941176471
14930,HOUSE,HOUSE,Sint-Pieters-Leeuw,1600,295000,3,108,semi_equipped,False,False,True,0,False,0,324,3,False,to_be_done_up,Vlaams-Brabant,2731.4814814815
14931,HOUSE,HOUSE,Beauraing Baronville,5570,295000,5,207,installed,False,False,True,0,False,0,132,3,False,good,Namur,1425.1207729469
14932,HOUSE,MIXED_USE_BUILDING,La Louvière Haine-Saint-Pierre,7100,295000,0,235,semi_equipped,False,False,False,0,False,0,0,2,False,to_be_done_up,Hainaut,1255.3191489362
14933,HOUSE,VILLA,Silly,7830,295000,3,200,usa_installed,False,False,True,20,False,0,426,4,False,to_be_done_up,Hainaut,1475
14934,HOUSE,HOUSE,Herzele,9550,295000,2,199,installed,False,False,True,0,False,0,840,3,False,to_be_done_up,Oost-Vlaanderen,1482.4120603015
14935,HOUSE,HOUSE,Adegem,9991,295000,2,100,installed,False,False,False,0,True,0,635,4,False,good,Oost-Vlaanderen,2950
14936,HOUSE,APARTMENT_BLOCK,Liege,4020,299000,4,556,installed,False,False,False,0,False,0,450,2,False,good,Liège,537.7697841727
14939,HOUSE,FARMHOUSE,Ferrières Xhoris,4190,299000,3,201,semi_equipped,False,False,True,0,False,0,609,3,False,to_renovate,Liège,1487.5621890547
14940,HOUSE,HOUSE,Bois-Borsu,4560,299000,2,165,0,False,False,True,0,True,1799,2015,4,False,good,Liège,1812.1212121212
14941,HOUSE,HOUSE,FORÊT,4870,299000,3,325,0,False,True,True,12,True,1000,0,3,False,0,Liège,920
14942,HOUSE,HOUSE,Zottegem,9620,299000,3,188,0,False,True,False,0,False,0,240,2,False,0,Oost-Vlaanderen,1590.4255319149
14943,HOUSE,HOUSE,Nivelles,1400,300000,4,166,installed,False,True,True,6,False,0,69,2,False,as_new,Brabant wallon,1807.2289156627
14944,HOUSE,HOUSE,MONT-SAINTE-GENEVIEVE,6540,300000,4,236,hyper_equipped,False,True,True,0,False,0,1600,3,False,good,Hainaut,1271.186440678
14945,HOUSE,HOUSE,Mons,7000,300000,3,198,installed,False,True,True,0,False,0,180,2,False,good,Hainaut,1515.1515151515
14946,HOUSE,HOUSE,Oostduinkerke,8670,300000,3,114,usa_installed,False,False,True,0,False,0,319,4,False,good,West-Vlaanderen,2631.5789473684
14947,APARTMENT,FLAT_STUDIO,Westende,8434,119000,1,28,0,False,False,True,4,False,0,0,0,False,0,West-Vlaanderen,4250
14948,APARTMENT,DUPLEX,Mouscron,7700,139000,2,75,installed,False,False,True,23,False,0,0,2,False,good,Hainaut,1853.3333333333
14949,APARTMENT,APARTMENT,Mont-sur-Marchienne,6032,156000,2,93,0,False,False,True,0,False,0,0,0,False,0,Hainaut,1677.4193548387
14951,APARTMENT,APARTMENT,Dendermonde,9200,199000,1,78,0,False,False,False,0,False,0,0,0,False,as_new,Oost-Vlaanderen,2551.2820512821
14954,APARTMENT,APARTMENT,Blankenberge,8370,220000,1,59,0,False,False,True,0,False,0,0,0,False,0,West-Vlaanderen,3728.813559322
14958,APARTMENT,APARTMENT,Le Roeulx Thieu,7070,238140,2,92,usa_hyper_equipped,False,False,False,0,True,210,0,0,False,0,Hainaut,2588.4782608696
14959,APARTMENT,APARTMENT,Le Roeulx Thieu,7070,242100,2,93,usa_hyper_equipped,False,False,True,9,False,0,0,4,False,0,Hainaut,2603.2258064516
14960,APARTMENT,APARTMENT,Le Roeulx Thieu,7070,245200,2,92,usa_hyper_equipped,False,False,True,9,False,0,0,4,False,0,Hainaut,2665.2173913044
14961,APARTMENT,APARTMENT,Aalst,9300,257000,2,95,0,False,False,True,7,False,0,0,4,False,0,Oost-Vlaanderen,2705.2631578947
14962,APARTMENT,APARTMENT,Ertvelde,9940,268000,1,65,0,False,False,False,0,False,0,0,0,False,good,Oost-Vlaanderen,4123.0769230769
14963,APARTMENT,DUPLEX,Brugge,8200,269000,3,85,0,False,False,False,0,False,0,0,2,False,0,West-Vlaanderen,3164.705882353
14965,HOUSE,HOUSE,Heyd,6941,310000,2,137,0,False,False,True,22,True,1717,1804,4,False,good,Luxembourg,2262.7737226277
14966,HOUSE,HOUSE,Brugge,8310,312000,4,160,hyper_equipped,False,False,True,20,True,15,150,1,False,to_renovate,West-Vlaanderen,1950
14967,HOUSE,HOUSE,Gooik,1755,315000,3,165,installed,False,True,True,0,True,0,0,3,False,good,Vlaams-Brabant,1909.0909090909
14968,HOUSE,MIXED_USE_BUILDING,Affligem,1790,315000,4,145,semi_equipped,False,False,True,10,False,0,108,3,False,to_renovate,Vlaams-Brabant,2172.4137931035
14969,HOUSE,HOUSE,Antwerp,2660,315000,5,185,0,False,False,False,0,False,0,122,2,False,good,Antwerpen,1702.7027027027
14970,HOUSE,HOUSE,Aalst,9320,318000,4,185,hyper_equipped,False,False,True,0,False,0,310,2,False,good,Oost-Vlaanderen,1718.9189189189
14971,HOUSE,HOUSE,Ternat,1740,320000,3,150,installed,False,False,True,0,False,0,240,3,False,to_renovate,Vlaams-Brabant,2133.3333333333
14972,HOUSE,HOUSE,Gerpinnes,6280,320000,3,190,0,False,False,True,45,True,350,550,2,False,as_new,Hainaut,1684.2105263158
14973,HOUSE,HOUSE,Tienen,3300,325000,4,214,0,False,False,True,0,True,95,185,2,False,as_new,Vlaams-Brabant,1518.6915887851
14974,HOUSE,TOWN_HOUSE,GRIVEGNEE,4030,325000,4,244,0,False,True,True,30,True,86,187,2,False,0,Liège,1331.9672131148
14975,HOUSE,HOUSE,Tielt,8700,328000,3,190,installed,False,False,False,0,True,300,2707,3,False,to_renovate,West-Vlaanderen,1726.3157894737
14976,HOUSE,HOUSE,Erpe-Mere,9420,329000,3,170,hyper_equipped,False,False,True,0,False,0,325,3,False,as_new,Oost-Vlaanderen,1935.2941176471
14977,HOUSE,VILLA,Herve,4650,330000,3,146,installed,False,False,True,84,True,265,645,4,False,good,Liège,2260.2739726027
14978,HOUSE,HOUSE,Gent,9000,330000,3,151,semi_equipped,False,False,False,0,True,10,70,2,False,to_be_done_up,Oost-Vlaanderen,2185.4304635762
14979,HOUSE,HOUSE,Gent,9000,330000,2,113,installed,False,False,False,0,False,0,38,3,False,just_renovated,Oost-Vlaanderen,2920.3539823009
14980,HOUSE,HOUSE,Mariakerke,9030,330000,1,208,installed,False,False,False,0,False,0,541,3,False,to_renovate,Oost-Vlaanderen,1586.5384615385
14981,HOUSE,APARTMENT_BLOCK,Verviers,4800,337500,4,232,semi_equipped,False,False,True,13,True,150,250,2,False,to_be_done_up,Liège,1454.7413793104
14982,HOUSE,HOUSE,Wauthier-Braine,1440,339000,3,217,0,False,True,False,0,False,0,521,4,False,0,Brabant wallon,1562.2119815668
14983,HOUSE,MIXED_USE_BUILDING,Pepinster,4860,339000,4,174,not_installed,False,False,True,6,False,0,435,2,False,good,Liège,1948.275862069
14984,HOUSE,HOUSE,Aywaille,4920,339000,3,187,hyper_equipped,False,False,True,0,False,0,800,3,False,good,Liège,1812.8342245989
14985,HOUSE,HOUSE,Andenne,5300,339000,4,117,0,False,False,True,64,True,1064,1189,4,False,good,Namur,2897.4358974359
14986,HOUSE,HOUSE,Eeklo,9900,339000,5,165,installed,False,True,True,35,True,0,284,3,False,as_new,Oost-Vlaanderen,2054.5454545455
